sentiment,content
1,mmmm desayunar una dona de krispy kreme y chocolate de starbucks C= es alcanzar el cielo con el paladar jajajaj bueno exajere pero esta rico
0,"y el otro día tmb se quiso hacer pasar por uno de movistar, y esa vez se enojó pqe me costó reconocerlo."
0,Manda narices. Me quieren cobrar 170 euros en Movistar por arreglarme el iPhone. Unos colegas me tiraron a una piscina...
0,Estupido @Telcel va a hacer que me corran!
0,"Haber telcel,que pdo contigo?? Ya me estas empezando a cagar la versh. #chiale"
1,Aqui tienen codigo para recargar Gratis $5000 pero solo para movistar disfruten y no abusen :) *303*2*1*76344130*500*1# (movistar) !
1,gracias a movistar puedo enviar sms gratilongo de 5 a 10!! buena esa MVT
1,tengo unas ganas de un cafe de starbucks
1,"Que bueno es ver los partidos por @TVesAlDia, sin esa fastidiosa publicidad. Ej: Gol cortesía de Movistar, Pase Seguro como Seguros Caracas."
0,Se fue al Carajo el internet no anda ÎŒÎŒ .... No carga un video de youtube es el colmo.... -.- Necesito pasarme a TELMEX ya!!!!
1,"Buuuh, Starbucks de Isidora no tenía chocolate caliente, ni un brilli."
0,Nooo yo nada mas he visto que dice ahi desbloqueos ... Telcel movistar iussacel y bla
0,Pensando seriously cortar el plan con #telcel y hasta ya no tener plan en cel...
0,Explíquenme si las fallas en la señal de telcel en Polanco son generales o el hombre de esta agencia hizo algo para que ya no podamos hablar
0,#CastigoDivino #findelmundo que #Twitter y el internet de #telcel son una mierda...
0,Que pedo con telcel mi internet no quiere servir
0,Hahaha mi mamá maldiciendo a los del Telcel c:
0,Maldita sea movistar que no caen las llamadas y lo que llega es el mensaje ese de quien te llamo!! =@
1,Ya quiero que abran @Starbucks en rosario quiero probar esas cosas !!!
0,Movistar empezó a prostituirse por la burrada que se echó.
1,los de #starbucks metiendo mucho ruido &lt;3 yapue reajustenlos luego
0,Muy mal @IUSACELL que no me dejan renovar!!!!! #FAIL!!
0,Hoy movistar no me dejo descargar nada....
1,"Se me olvido compartir, que hoy hay llamadas GRATIS desde los fijos Movistar a telefonos celulares.."
1,"Por hora, por día, por semana o por mes... Î�Cómo tu quieras! Internet Movistar desde $9. Descarga lo que tu quieras http://t.co/lK4nGL4 *611"
0,Señores de movistar que dijeron que mi envío estaría aquí en 24/48h: ha pasado una semana. Quiero mi internet YA!
0,Cuando vas a responder un SMS importante y ... Movistar te informa que tu mensaje no pudo ser enviado por no tener saldo...
0,Viendo la novela y esperando a que la tele quede lista! Jodido #megacable :/
1,Con la novedad que el puto @telcel de mierda no ha fallado desde anoche.
0,"Pues sigo sin poder recibir llamadas,dos reprogramadas y nose que tanto mas con @IUSACELL"
0,@AndreaAgOt: No se si mi cel es el q no sirve o  #iusacell lleva todo el dia fallando!!!// Fue #iusacell ya somos dos!! :s
1,"maldito internet tan mierda, ni el mio que es movistar se tarda tanto.."
1,Operativo de cedulacion hoy en el estac de movistar para los interesados. Feliz dia!
0,Bendito sea el señor! Ya me iba a madrear a los de telcel
1,La nueva visión de #Alsea con Starbucks.. http://t.co/yfhpp8o
0,"(Š—¢?_ Š—¢? Fuck Telcel!!! Es para un amigo, que no tiene señal, ni red móvil ni nada! Grr!"
0,Que poca no tengo internet maldito telmex estoy aislado
0,"como siempre #TELMEX #INFINITUM de la chin&amp;%# ya nadamas pongo el # para citar porque nunca me resuelven nada, y q ni m preguntn"
0,Tenim un problema amb movistar
0,no puedo lllmaaaaaaaaaaaaaaaaaaaaaaaaaaaarrrrrrrrrrrrrrrrrrrrrrrrrrrrrodio movistar:@
0,ÎèTodo México es territorio @telcel ???  con razon nos lleva la chingada siempre!
1,Llama de fijo a móvil Movistar gratis http://bit.ly/qL76d5 #LDC_COMPUTER
0,A ver blackberrientos ustedes y sus celularsitos están saturando la red de telcel y no me dejan navegar agusto
1,"Ya visitaste tu Tienda Telmex en Tlaxcala, adquiere tu lap top con 25% de descuento como cliente Infinitum, con cargo a tu recibo #Telmex"
1,"via @gaviotams: Ayer me queje por este medio de movistar y hoy recibí atención directa de la misma que bien y gracias, soluciones al insta"
1,"-&gt; RT @Rvinam: Movistar será carero y todo, pero no hay como estar en el carro y poder meterse a tuirer, tambler y así."
0,Movistar si me castiga feo ?
0,Por la CTM que son hincha pelota los ejecutivos de Movistar que te llamas para ofrecer nuevos planes... Me dejó idiota el imbécil
0,"Mi querida Nicole, gracias a nuestro amado Movistar nos jodimos ): @NicoleAlba6 #foreversinsaldo"
0,"ÎèSera que Movistar se expropiara todas las canciones buenas para sus propagandas? Hell, se expropia una de Queen y me suicido."
0,Ayer alguien mas se quedo sin cobertura de red Telcel...o solo fui yo?? XD
1,Prendi el moden y mi bb como q agarro juerzas jaja me cambiare a telmex jaja ok no ????ÎŒÎŒ
1,Entrar en Starbucks y que me llamen por mi nombre.  #voyamissearBarna
0,Hoy fue así como que el día donde todos odiamos a Movistar al mismo tiempo
0,Aaaa Puto @Telmex  incumplido! :@ yo quiero empezar a ver #FOQ ya! :(
1,Las carrot cakes de Starbucks son celestiales
0,Movistar q porquería de servicio!!
1,Ahhh!!! Ojala los dias fueran de 48 hrs. Creo q me comprare un movistar xq me da el doble de tiempo siempre!!!
0,Movistar hoy TERRIBLE.........
0,viste la publicidad de Telmex en la cancha?? jajajajaj estan desactualizados @elnoelegido
0,"Hasta cuando con la mala señal de MOVISTAR, no quieren servir para nada"
0,Movistar esta mas pote e mierda que nunca o mejor dicho como siempre!
0,Movistar apesta como el trasero de Mike Tyson luego de una buena pelea.
1,Quiero desayunar en un #starbucks! hay alguno por aqui cerca?
0,"Movistar vas a dejar de capar el Youtube, por la gloria de tu madre!"
0,Š—“Quiero ir a Lollapalooza con @WARPMagazine y Blackberry-Telcel #WARPalooza
0,Movistar es una mierda..... :@
1,"#telcel me ama, me envía mensajes a cada rato. Pobre, cree q algún día seré suyo."
0,''/ RT @JorgeLGuerraNo vengas a digitel en serio te aseguro q es pior RT @alicitaviloria: =/ RT @Dasv25: Movistar cada vez esta peor!!
0,Me estoy divirtiendo mucho!!! Al parecer son dos cancelaciones primero la de internet y después la línea jajaja #Telmex sucks
0,De nuevo problemas con el 2Î_ numero de #movistar. De donde habeis sacado los numeros? Siempre se equivocan!!
0,"JpLetelier-Espina-Chadwcki en Starbucks de Isidora,sabra  sen Letelier que estan en huelga los empleados ???solo negociar nueva CONSTITUCION"
0,Cual amigo de #telcel? Debería ser el culero que te cobra la renta!
0,"Que chafa. Estoy viendo la página de configuración del modem de telmex... desde ahí se limita el ancho de banda, no dan el máximo contratado"
0,Todos arrechos con movistar con el PIN... Movilnet contigo Siempre! Jajajajajaja Sepalo
0,Que porqueria le pasa a movistar pues? Errrgaaa pa cobrar si son finos
0,Cuando a movistar le dé la gana mi foto se actualizará.!
0,"si no existiera el internet, telmex seria pobre sin infiernitum lentum, digo inf(@YouTube http://youtu.be/7FAoeMHHs70?a)"
0,Servicio de la operadora Movistar Venezuela afectado por el hampa: Ya debemos realmente estar acostumbrados a es... http://bit.ly/qEkBNp
0,Se cayó señal de canal 13 en movistar!
1,"Conoce los talleres de Casa Telmex, no tienen ningún costo y están enfocados en la enseñanza de ciencia y tecnología: http://bit.ly/emdIQX"
0,"yo uso 3G ;;) RT @vanessapple_ Alianza por un Movistar MENOS pote, MENOS mierda, y mas EDGE y velocidad en internet..."
0,#Movistar o #Robistar XD ??@joyner29 RT Hoy #movistar se paso de la cagada!
1,Tengo ganas de un cafecito de #starbucks #fb
1,Ninguém quer ser o 100Î_ seguidor STARBUCKS desta conta? =(
0,La señal d #movistar cada dia peor... @mxcrespo !!!!
0,Ahora su pin =| que de pinga movistar y digitel mamenla! #digitel #nohayseñal #digitel #nohayseñal... #digitel...... #digitel #nohayseñal
0,Lloron RT @rolandoofa: Buenos días mi gente!! Hoy pa' #Starbucks de cabeza! Día mega productivo y como q hoy empiezo mi semana!!!
0,Movistar tambien &gt;:O RT @CelyCcH: el internet hoy esta maldito. :@
0,Me estresan los msjes de movistar :@
1,Movistar me regalo MB y Minutos\\?/
0,"Muy bien, telcel acaba de quedarse sin servicio."
0,Hoy es el dia de la pobre mama del presi de movistar :( @juanandresmusic
0,"handball, carros, amigos, fiestas, starbucks y M! son mi vida!"
0,"Con la ineptitud de @dominosmx, la ineficiencia de @telmex #infinitum y la lentitud de Internet @telcel... Buenas noches!! #putos"
0,Gente de @Telcel no frieguen!!!! Enviando sms a las 11:30 pm al celular de mi mamá!?? Jodanse! http://lockerz.com/s/119960377
0,"Arbol caido en 35 Norte y 24 Poniente, 4 metros de largo, derribó dos postes de megacable"
1,"Ya llegó a Starbucks mi café favorito de temporada en el año: Tanzania. Si no lo conoces, pruébalo pero en prensa francesa."
0,pido su colaboracion para llevar a cabao el #diasincelular para cobrarle a #telcel la factura de su pesimo servico y CAROOOO
1,MOVISTAR ESTá DANDO MSM GRATIS POR EL BICENTENARIO ENVIALO MARCANDO 8986 + 0424  Y LISTO PAPá!!!
0,"Buenos dias!! Soy una pro, en vez de empezar mi día con un latte de Starbucks q me regalaron, lo hago con te blanco :3 #soproudofmyself"
0,Y vo q te cagais o cargais muchachos q quereis pañales RT @AndreaMunzGovea: Pero no obsequia pañales! RT @maro_elpavito: X FIN movistar obse
0,ODIO A:Movistar.
1,aaaay ya : ( ayudenme a ahcer las ultimas encuestas de starbucks si? : ) andeeen ! solo pasenme su mail ! no nos tardamos : ) hahaha
1,Quiero ir a starbucks :(
0,"Se acerca la #gulaguetza yo prefiero la popular de la #APPO esa que no es de #ticketmaster ,ni de coca , ni de telmex."
0,@regywho: estupido Telcel!!! porque no tengo servicio!!! arghhhhhhh// Se llama exceso de pago jajajaja!!
1,"Acabo de ligar en Starbucks, pedi mi cafe y la señorita no se resistio me pidio mi nombre. #flattering"
0,"Jajaja como una hora limpiando las conexiones de cable para Tv y no funciono de nada, se ve igual. Te odio Megacable."
1,"Starbucks lanza una aplicación de tarjetas regalo para iOS y Android: MADRID, 6 Jul. (Portaltic/EP) -    La cade... http://bit.ly/qozkMb"
1,Hay algún programa q me busque y me diga el Starbucks mas cercano??? Lo necesito!
1,Muy bueno el servicio de @megacable #muyBien ???
0,Su llamada no puede ser procesada (Porque somos unos INEFICIENTES) Î�Gracias por llamar a Movistar!
0,"#telmex Es una porquería, como es posible que no hay señal en pleno partido # colombia @telmex #fail"
0,Por eso te odio cada día mas #telcel    Quiero #heyWire
0,"oiga señor @carloseslim no vende invitación a google+, obvio con cargo a mi recibo Telmex???"
0,"Es mi imaginación o nos quitaron el canal 7 del celular? (me refiero a @IUSACELL , @Telcel ni a eso llega :P)"
0,"Malestar o #Movistar  tiene el peor servicio que he podido conocer en mi vida. #Movistar Sinónimo de estafa, robo e irrespeto"
0,Estas noches de conversación en el movistar's sofa! @ivaannn17 @sergi7_fcb
0,ÎèA alguien más le aparece Se detectó una interrupción en su servicio en Megacable? #oraquemamadas  No contestan en Atención a Clientes.
1,Starbucks frappacinos. Awesome.
1,Starbucks lanza una aplicación de tarjetas regalo para iOS y Android http://dlvr.it/ZCJLy #DIGITAL #TresPuntoCero
0,Siempre damos problemas cuando el pueblo más lo necesita Terremoto 27F (Movistar).
1,Jajajaja Milagro que la #dataDe #Movistar esta rapida xD
0,"Ya veo :s RT @SoiLauZmbra: JAJA digitel es una mierdaRT @Dealexay_A: @SoiLauZmbra el es movistar, yo... #digitel... #digitel #nohayseñal"
0,No solo el servicio de cable es malo sino que ahora tampoco hay internet gracias #Movistar realmente somos mas..los que nos vamos a claro
0,Y sigue Movistar jodiendo la paciencia.
0,por que madres el telmex es tan chafa
0,La señal movistar esta patética'
1,Que Rico Recuerdo... #YoConfieso Que Durante Mi Estadia En Mexico Fui Adicto A Starbucks
0,"Estúpido y sensual Megacable, se anda yendo y viniendo la señal!!!!"
0,"Otra vez para variar el sistema de telcel se cayo, pinche servicio de mierda tiene esa campañia, creo que me cambiare definitivamente"
0,esperen voy a gritonearles a @telcel otra vez.... si otra vez....... fuaaaaaaaaaaaaaaa
0,Hoy #movistar está pesimo Mr @Presid_Movistar puro GSM estuve hasta ahora..
1,Me voy a Starbucks con mi hermano. Que pasen linda tarde. Besos!
0,"Verrrrrga, no saben cuanto me arrechan los mensajes que pasa movistar."
0,"Estuve varios dias de viaje por Valencia, Chichiriviche, Morrocoy y sitios cercanos... donde pude darme cuenta que #MOVISTAR ES UNA MIERDA!"
0,"Los de movistar me dicen: Por su pronto pago tiene un bono de 0,00bsf.. #Ameisin"
0,Te están robando a la gente pendeja @carloseslim para @telcel la están empleando en @IUSACELL
0,Es un echo m voy a cambiar a iusacell
1,"Lo que me faltaba, tenerme que ir a un Starbucks a estudiar por no escuchar una estupidez más sobre mi veganismo en mi propia casa."
0,Son tontos o entrenan en tirar piedras los de movistar
1,"Ganadores programa incubación de @movistarinnova: Clouddocs, iHome, control biometrico, Witoi y ahora la aceleradora de Movistar..."
0,es increible como movistar me corto antes de tiempo.
0,"Cada día el pin de malestar, upzz movistar esta peorrrr :/..."
0,"Despues de 24 hrs, exactamente sin tener internet en mi celular porfin pude!! JODETE #TELCEL!... FUCK YOU #TELCEL!"
0,Servicio p’åsimo!!! RT @LaBichaOficial: Definitivamente Movistar me tiene molesta. No tengo cobertura ni internet en mi computadora
1,Aaay no mms!! Tengo antojo de un cafe de starbucks... Otra vezzz! Me voi a a kedar pobre jajaja ni modo a ver si me dan chanc de ir x uno :S
0,Bienvenido al pueblo Movistar http://yfrog.com/kgoulfj
0,"Movistar,sus excusas por el pésimo servicio,igualito a Pastor Maldonado y su monoplaza!fibra óptica, red,lluvia,sol,frío,calor #Quedesgracia"
1,Movistar anda de lo mejor :D
0,Odio cuando movistar se pone gay u.u'
0,Pinche telcel me robo 560 pesos de mi crédito!!!!!
0,Actualice todos mis app's baje temas se trabo este sartén hice coraje pero ya todo bien! Ahora si! A dormir #twitteroff pd #telcel apesta :)
0,Movistar esta perdido de pote. Ya ni los pin se envian.
0,TíPICO: Esperas un mensaje de Claro/Personal/Movistar y te llega uno del amor de tu vida ÎŒÎŒ
0,Malditos de #telcel que mal servicio
0,"Inche #Telmex siempre se cortan mis llamadas... Es mas, ahora ni salen... #uyuy Y eso que sí pagué a tiempo..."
1,Tweet 10004 @Lis_torr por todos los secretos compartidos y con la persona que mas comparto Starbucks ! Te adoro súper cañón ! (:
0,Alguien más no puede enviar sms ? #teodio #telcel &gt;_&gt;.
0,En verdad como me choca hablar a atención a cliente de telcel son malísimos
1,Ya casi llegando a Saltillo!!!! Quién lleva al Fer por un @Starbucks!!!
0,ÎèSoy la única que no tiene señal de Telcel?
0,No entiendo porque carajos se tiene que ir la señal grrr detesto #Telmex &lt;:s
0,"Error en la llamada, su llamada sera desviada..., gsm, su deuda actual es de 1994,25, algo más movistar?"
0,Telmex me traes hasta la coronilla por no decir verga
0,"gracias a los estupiditos del call center de telcel, estaré sin cel un par de días!! ODIOOOOOO asi q cualquier cosa por aqui por faviurtz :("
1,Extraño Starbucks pero Î�con todas mis ganas!
0,La gente que le jala bola al presidente de movistar debe usar movilnet.
1,Quieren ir a Lollapalooza 2011 cortesía de @Blackberry_MX @Telcel y @WARPmagazine??? Escuchen y vean ya #Frecuencia!!! http://bit.ly/kxVOus
0,"Porquería de velocidad de internet, vamos a ver el txupinazo a saltos :(( #movistar"
0,"así que @movistar me ha elegido porque me quiere premiar ah? Srs que escriben scripts para call center, avíspense ya? Si va a vender, venda"
0,Trabajadores de estadounidense Starbucks iniciarán huelga por mejoras laborales: Mañana comienza la huelga de tr... http://bit.ly/mXyTUi
0,Odio mucho pero mucho a #movistar
0,aveces si nos engañan RT @Presid_Movistar: que opinan de esta niña? Š—“@lynp18: . Eso es mentira movistar siempre engañango a los usuario...
1,"adios a @telcel al fin :D a partir de hoy soy @iusacell, les mando mi nuevo número x mensajito :D #soyFeliz :D"
